audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,decision_basis,notes,reviewer_id,reviewed_at
PV-0308,box --lower than--> box,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0308.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0309,ceiling --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0309.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the ceiling is vertically separated from and not supported by the floor,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0310,plate --lower than--> item,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0310.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0311,pillow --higher than--> table,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0312,ottoman --lower than--> armchair,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0313,washing machine --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0314,curtain --lower than--> wardrobe,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0315,plant --supported by--> floor,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0316,clutter --close by--> toilet,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0317,wall --close by--> plant,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0318,box --higher than--> coffee machine,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0319,shelf --close by--> shelf,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,the two shelf instances are separated near a context-dependent close-by boundary,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0320,toilet --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0321,doorframe --close by--> door,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0322,heater --higher than--> window,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0323,sink --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.ply,physically_invalid,medium,contact_or_support_missing,true,evidence_only_visual_adjudication,the sink is visibly separated above the floor without standing contact,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0324,plant --higher than--> floor,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0325,floor --close by--> lamp,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0326,napkins --close by--> tv,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.ply,physically_invalid,high,distance_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0327,floor --lower than--> table lamp,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0328,door --supported by--> wall,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.ply,physically_invalid,medium,contact_or_support_missing,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0329,floor --higher than--> sofa,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.ply,physically_invalid,medium,vertical_order_inconsistent,true,evidence_only_visual_adjudication,the floor is visibly below rather than higher than the sofa,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0330,chair --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0331,wardrobe --higher than--> desk,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0332,cushion --close by--> armchair,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0333,floor --lower than--> pillow,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0334,wall --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.ply,physically_valid,medium,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0335,ceiling --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.ply,physically_valid,high,geometry_supports_relation,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0336,wall --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.ply,physically_invalid,medium,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0337,table --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0338,pillow --standing on--> blanket,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.ply,ambiguous,low,predicate_semantically_underspecified,true,evidence_only_visual_adjudication,pillow-blanket contact is plausible but a standing pose is not identifiable,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
PV-0339,ottoman --higher than--> cabinet,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.ply,physically_invalid,high,vertical_order_inconsistent,true,exact_two_pass_agreement,Both independently locked Codex blind passes selected the same four-class label.,codex_blinded_proxy_adjudication_v1,2026-07-14T09:16:38.026072+00:00
