audit_id,relation,predicate_label,predicate_family,geometry_projection_path,rgb_pair_crop_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0312,ottoman --lower than--> armchair,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.png,local_dataset/qwen_vl_crops/full_validation/095821f7-e2c2-2de1-9568-b9ce59920e29_1/6_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.1215;bbox_gap_norm=0.1713;xy_bbox_gap_norm=0.1713;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.1875;surface_p10_norm=0.2296;subject_vertical_aspect=0.6695;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.051417+00:00
PV-0313,washing machine --close by--> wall,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.2505;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0273;support_gap_norm=None;surface_p02_norm=0.3240;surface_p10_norm=0.3441;subject_vertical_aspect=0.6786;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.058302+00:00
PV-0314,curtain --lower than--> wardrobe,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.4371;bbox_gap_norm=1.9210;xy_bbox_gap_norm=1.9210;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.8806;surface_p10_norm=1.9219;subject_vertical_aspect=1.0976;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.063971+00:00
PV-0315,plant --supported by--> floor,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.png,local_dataset/qwen_vl_crops/full_validation/4fbad32f-465b-2a5d-8408-146ab1d72808_1/27_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.ply,ambiguous,low,support_surface_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.3380;bbox_gap_norm=0.2576;xy_bbox_gap_norm=0.0017;xy_overlap_ratio=0.0000;support_gap_norm=0.2665;surface_p02_norm=0.2859;surface_p10_norm=0.3136;subject_vertical_aspect=1.1397;local_object_points=15,codex_blinded_rereview_v2,2026-07-10T07:14:53.067286+00:00
PV-0316,clutter --close by--> toilet,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=2.8359;bbox_gap_norm=3.2852;xy_bbox_gap_norm=2.6151;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=3.4949;surface_p10_norm=3.5458;subject_vertical_aspect=0.5186;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.072177+00:00
PV-0317,wall --close by--> plant,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.png,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/12_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.1252;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.2137;support_gap_norm=-0.4594;surface_p02_norm=0.0027;surface_p10_norm=0.0407;subject_vertical_aspect=0.8104;local_object_points=80,codex_blinded_rereview_v2,2026-07-10T07:14:53.075247+00:00
PV-0318,box --higher than--> coffee machine,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.png,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_7/66_67/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=2.2465;bbox_gap_norm=1.7675;xy_bbox_gap_norm=0.0722;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.8362;surface_p10_norm=1.8627;subject_vertical_aspect=0.3373;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.076653+00:00
PV-0319,shelf --close by--> shelf,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.png,local_dataset/qwen_vl_crops/full_validation/0cac75ea-8d6f-2d13-8e50-c5faf0159e32_1/16_17/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.ply,ambiguous,low,proximity_requires_scene_context,True,codex_blinded_rereview_v2:center_dz_norm=0.5343;bbox_gap_norm=0.3480;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.8161;support_gap_norm=0.3644;surface_p02_norm=0.4147;surface_p10_norm=0.4697;subject_vertical_aspect=0.2928;local_object_points=133,codex_blinded_rereview_v2,2026-07-10T07:14:53.078401+00:00
PV-0320,toilet --standing on--> floor,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.png,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_2/14_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.ply,physically_valid,high,contact_with_upright_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.1450;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.0283;surface_p02_norm=0.0112;surface_p10_norm=0.0860;subject_vertical_aspect=0.7709;local_object_points=259,codex_blinded_rereview_v2,2026-07-10T07:14:53.084317+00:00
PV-0321,doorframe --close by--> door,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.4128;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0384;support_gap_norm=-0.9134;surface_p02_norm=0.0063;surface_p10_norm=0.0188;subject_vertical_aspect=3.7516;local_object_points=235,codex_blinded_rereview_v2,2026-07-10T07:14:53.088086+00:00
PV-0322,heater --higher than--> window,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.7672;bbox_gap_norm=1.2745;xy_bbox_gap_norm=1.2678;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.3174;surface_p10_norm=1.3952;subject_vertical_aspect=0.8205;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.094142+00:00
PV-0323,sink --standing on--> floor,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.png,local_dataset/qwen_vl_crops/full_validation/787ed58c-9d98-2c97-83b9-b48a609ace15_3/3_14/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.ply,ambiguous,low,standing_pose_or_contact_unclear,True,codex_blinded_rereview_v2:center_dz_norm=0.4520;bbox_gap_norm=0.2530;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.5705;support_gap_norm=0.2176;surface_p02_norm=0.2942;surface_p10_norm=0.3331;subject_vertical_aspect=0.6341;local_object_points=40,codex_blinded_rereview_v2,2026-07-10T07:14:53.099667+00:00
PV-0324,plant --higher than--> floor,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.png,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_2/7_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.2876;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=0.0073;surface_p02_norm=0.0382;surface_p10_norm=0.0907;subject_vertical_aspect=1.7885;local_object_points=310,codex_blinded_rereview_v2,2026-07-10T07:14:53.106559+00:00
PV-0325,floor --close by--> lamp,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.png,local_dataset/qwen_vl_crops/full_validation/10b17957-3938-2467-88a5-9e9254930dad_6/1_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.1815;bbox_gap_norm=0.0517;xy_bbox_gap_norm=0.0517;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=0.0832;surface_p10_norm=0.1462;subject_vertical_aspect=0.0246;local_object_points=1,codex_blinded_rereview_v2,2026-07-10T07:14:53.113496+00:00
PV-0326,napkins --close by--> tv,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.ply,physically_invalid,high,large_relative_separation,True,codex_blinded_rereview_v2:center_dz_norm=-0.1649;bbox_gap_norm=2.8384;xy_bbox_gap_norm=2.8384;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.9916;surface_p10_norm=3.0316;subject_vertical_aspect=1.6639;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.115302+00:00
PV-0327,floor --lower than--> table lamp,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.3913;bbox_gap_norm=0.2529;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.5337;surface_p02_norm=0.2894;surface_p10_norm=0.3178;subject_vertical_aspect=0.0830;local_object_points=266,codex_blinded_rereview_v2,2026-07-10T07:14:53.119423+00:00
PV-0328,door --supported by--> wall,supported by,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.ply,physically_invalid,medium,support_contact_absent,True,codex_blinded_rereview_v2:center_dz_norm=-0.3866;bbox_gap_norm=0.7792;xy_bbox_gap_norm=0.7792;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.1076;surface_p10_norm=1.1674;subject_vertical_aspect=2.1576;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.126369+00:00
PV-0329,floor --higher than--> sofa,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.png,local_dataset/qwen_vl_crops/full_validation/4a9a43d2-7736-2874-874d-d0fad0570e19_6/1_22/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.0966;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.6265;support_gap_norm=-0.1836;surface_p02_norm=0.0075;surface_p10_norm=0.0242;subject_vertical_aspect=0.0462;local_object_points=1661,codex_blinded_rereview_v2,2026-07-10T07:14:53.133339+00:00
PV-0330,chair --standing on--> floor,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.ply,physically_valid,medium,plausible_contact_with_upright_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.0907;bbox_gap_norm=0.0518;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=0.0612;surface_p02_norm=0.0690;surface_p10_norm=0.0793;subject_vertical_aspect=0.3783;local_object_points=66,codex_blinded_rereview_v2,2026-07-10T07:14:53.137124+00:00
PV-0331,wardrobe --higher than--> desk,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.1604;bbox_gap_norm=1.0234;xy_bbox_gap_norm=1.0234;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=1.0632;surface_p10_norm=1.0917;subject_vertical_aspect=1.5235;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.143417+00:00
PV-0332,cushion --close by--> armchair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.png,local_dataset/qwen_vl_crops/full_validation/095821f9-e2c2-2de1-9707-8f735cd1c148_1/10_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=-0.0292;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0684;support_gap_norm=None;surface_p02_norm=0.1239;surface_p10_norm=0.2167;subject_vertical_aspect=0.3569;local_object_points=10,codex_blinded_rereview_v2,2026-07-10T07:14:53.148923+00:00
PV-0333,floor --lower than--> pillow,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.png,local_dataset/qwen_vl_crops/full_validation/10b1792a-3938-2467-8b4e-a93da27a0985_5/1_37/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.ply,ambiguous,low,near_tied_vertical_extent,True,codex_blinded_rereview_v2:center_dz_norm=-0.1585;bbox_gap_norm=0.0906;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.1983;surface_p02_norm=0.1377;surface_p10_norm=0.1710;subject_vertical_aspect=0.0330;local_object_points=184,codex_blinded_rereview_v2,2026-07-10T07:14:53.152082+00:00
PV-0334,wall --higher than--> sink,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.png,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_1/27_13/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=0.3241;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.3139;support_gap_norm=-0.3817;surface_p02_norm=0.0053;surface_p10_norm=0.0465;subject_vertical_aspect=3.9163;local_object_points=816,codex_blinded_rereview_v2,2026-07-10T07:14:53.158096+00:00
PV-0335,ceiling --higher than--> sink,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.ply,physically_valid,high,clear_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=1.2505;bbox_gap_norm=1.1489;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.5059;support_gap_norm=1.1474;surface_p02_norm=1.1938;surface_p10_norm=1.2046;subject_vertical_aspect=0.0712;local_object_points=262,codex_blinded_rereview_v2,2026-07-10T07:14:53.161585+00:00
PV-0336,wall --higher than--> ceiling,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.ply,physically_invalid,medium,moderate_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.3079;bbox_gap_norm=0.0180;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.0252;support_gap_norm=-0.8758;surface_p02_norm=0.0552;surface_p10_norm=0.1159;subject_vertical_aspect=1.5945;local_object_points=60,codex_blinded_rereview_v2,2026-07-10T07:14:53.167684+00:00
PV-0337,table --higher than--> ceiling,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.5811;bbox_gap_norm=0.4684;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.6898;surface_p02_norm=0.4979;surface_p10_norm=0.5189;subject_vertical_aspect=0.5355;local_object_points=50,codex_blinded_rereview_v2,2026-07-10T07:14:53.174500+00:00
PV-0338,pillow --standing on--> blanket,standing on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.ply,physically_valid,medium,plausible_contact_with_upright_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.1285;bbox_gap_norm=0.0205;xy_bbox_gap_norm=0.0205;xy_overlap_ratio=0.0000;support_gap_norm=-0.0202;surface_p02_norm=0.1081;surface_p10_norm=0.1658;subject_vertical_aspect=0.7362;local_object_points=13,codex_blinded_rereview_v2,2026-07-10T07:14:53.176733+00:00
PV-0339,ottoman --higher than--> cabinet,higher than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.ply,physically_invalid,high,clear_reversed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-1.2428;bbox_gap_norm=1.8964;xy_bbox_gap_norm=1.8389;xy_overlap_ratio=0.0000;support_gap_norm=None;surface_p02_norm=2.0008;surface_p10_norm=2.1192;subject_vertical_aspect=0.7868;local_object_points=0,codex_blinded_rereview_v2,2026-07-10T07:14:53.182500+00:00
PV-0340,floor --lower than--> curtain,lower than,relative_vertical,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.png,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.ply,physically_valid,medium,moderate_directed_vertical_order,True,codex_blinded_rereview_v2:center_dz_norm=-0.4768;bbox_gap_norm=0.0169;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.4055;support_gap_norm=-0.7222;surface_p02_norm=0.0492;surface_p10_norm=0.1430;subject_vertical_aspect=0.0508;local_object_points=1482,codex_blinded_rereview_v2,2026-07-10T07:14:53.189149+00:00
PV-0341,item --lying on--> sofa,lying on,support_contact,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.png,local_dataset/qwen_vl_crops/full_validation/4a9a43d2-7736-2874-874d-d0fad0570e19_6/74_22/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.ply,physically_valid,high,contact_with_flat_pose,True,codex_blinded_rereview_v2:center_dz_norm=0.0391;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;support_gap_norm=-0.1234;surface_p02_norm=0.0000;surface_p10_norm=0.0358;subject_vertical_aspect=0.2426;local_object_points=104,codex_blinded_rereview_v2,2026-07-10T07:14:53.191623+00:00
PV-0342,wall --close by--> chair,close by,proximity,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.png,local_dataset/qwen_vl_crops/full_validation/c2d99341-1947-2fbf-817a-5aa9b44f724f_1/5_23/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.ply,physically_valid,high,near_visible_surfaces,True,codex_blinded_rereview_v2:center_dz_norm=0.5196;bbox_gap_norm=0.0000;xy_bbox_gap_norm=0.0000;xy_overlap_ratio=0.7287;support_gap_norm=-0.3218;surface_p02_norm=0.0553;surface_p10_norm=0.0684;subject_vertical_aspect=0.7500;local_object_points=1454,codex_blinded_rereview_v2,2026-07-10T07:14:53.198154+00:00
