audit_id,relation,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,proxy_label,proxy_confidence,proxy_reason,verdict,corrected_label,comment,reviewer_id,reviewed_at
PV-0326,napkins --close by--> tv,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0327,floor --lower than--> table lamp,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0328,door --supported by--> wall,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0329,floor --higher than--> sofa,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.ply,physically_invalid,medium,the floor is visibly below rather than higher than the sofa,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0330,chair --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0331,wardrobe --higher than--> desk,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0332,cushion --close by--> armchair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0333,floor --lower than--> pillow,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0334,wall --higher than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0335,ceiling --higher than--> sink,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0336,wall --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0337,table --higher than--> ceiling,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0338,pillow --standing on--> blanket,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.ply,ambiguous,low,pillow-blanket contact is plausible but a standing pose is not identifiable,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0339,ottoman --higher than--> cabinet,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0340,floor --lower than--> curtain,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0341,item --lying on--> sofa,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0342,wall --close by--> chair,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0343,wall --close by--> floor,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0343.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0343.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0344,tv stand --supported by--> curtain,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0344.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0344.ply,physically_invalid,medium,the television stand is not supported by the curtain,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0345,couch table --lower than--> blanket,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0345.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0345.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0346,magazine rack --lying on--> shelf,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0346.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0346.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0347,wall --close by--> towel,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0347.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0347.ply,physically_valid,medium,the towel is adjacent to the wall with negligible relative separation,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0348,floor --close by--> door,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0348.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0348.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0349,cabinet --lower than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0349.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0349.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0350,pillow --lying on--> pillow,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0350.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0350.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0351,plant --lying on--> fireplace,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0351.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0351.ply,physically_invalid,medium,the plant is upright above the fireplace rather than lying on it,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0352,folder --close by--> box,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0352.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0352.ply,ambiguous,low,sparse reconstruction leaves the folder-box close-by boundary indeterminate,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0353,plant --standing on--> floor,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0353.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0353.ply,physically_valid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0354,pillow --lower than--> frame,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0354.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0354.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0355,cushion --standing on--> box,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0355.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0355.ply,physically_invalid,medium,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0356,plant --lower than--> item,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0356.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0356.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0357,wall --lower than--> wardrobe,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0357.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0357.ply,ambiguous,low,Mandatory evidence-only adjudication confirmed the agreed four-class proxy label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0358,cabinet --lower than--> clock,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0358.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0358.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0359,ceiling --lower than--> wall,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0359.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0359.ply,physically_invalid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
PV-0360,cutting board --close by--> bag,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0360.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0360.ply,physically_valid,high,Both independently locked Codex blind passes selected the same four-class label.,confirm,,All-row confirmation reported by the study coordinator.,A,2026-07-14T22:49:11+09:00
