audit_id,relation,predicate_label,predicate_family,rgb_pair_crop_path,geometry_projection_path,pair_ply_path,physical_validity_label,confidence,primary_reason_code,evidence_sufficient,notes,reviewer_id,reviewed_at
PV-0311,pillow --higher than--> table,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/f2c76fe5-2239-29d0-8593-1a2555125595_2/36_31/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0311.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=0.1284;bbox_gap_norm=0.2378;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5786;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.267693+00:00
PV-0312,ottoman --lower than--> armchair,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/095821f7-e2c2-2de1-9568-b9ce59920e29_1/6_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0312.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.1318;bbox_gap_norm=0.2243;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5788;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.269393+00:00
PV-0313,washing machine --close by--> wall,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0313.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.2727;bbox_gap_norm=0.0655;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.6594;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.271881+00:00
PV-0314,curtain --lower than--> wardrobe,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0314.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=0.5254;bbox_gap_norm=2.3246;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.9713;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.273210+00:00
PV-0315,plant --supported by--> floor,supported by,support_contact,local_dataset/qwen_vl_crops/full_validation/4fbad32f-465b-2a5d-8408-146ab1d72808_1/27_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0315.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:contact_band_or_footprint_uncertain;center_dz_norm=0.3796;bbox_gap_norm=0.3129;xy_overlap_ratio=0.0000;local_vertical_gap_norm=0.3120;subject_vertical_aspect=1.1025;local_object_points=22,codex_blinded_proxy_v1,2026-07-10T06:52:59.274791+00:00
PV-0316,clutter --close by--> toilet,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0316.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=3.3363;bbox_gap_norm=4.0725;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.5324;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.275732+00:00
PV-0317,wall --close by--> plant,close by,proximity,local_dataset/qwen_vl_crops/full_validation/5341b7e3-8a66-2cdd-8709-66a2159f0017_1/12_26/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0317.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.1305;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0488;local_vertical_gap_norm=-0.4505;subject_vertical_aspect=0.8092;local_object_points=90,codex_blinded_proxy_v1,2026-07-10T06:52:59.277262+00:00
PV-0318,box --higher than--> coffee machine,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/38770ca5-86d7-27b8-871c-57fdbfe87905_7/66_67/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0318.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=2.4800;bbox_gap_norm=2.0043;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.3336;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.277836+00:00
PV-0319,shelf --close by--> shelf,close by,proximity,local_dataset/qwen_vl_crops/full_validation/0cac75ea-8d6f-2d13-8e50-c5faf0159e32_1/16_17/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0319.ply,physically_valid,medium,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.45;center_dz_norm=0.5919;bbox_gap_norm=0.4045;xy_overlap_ratio=0.7511;local_vertical_gap_norm=0.5354;subject_vertical_aspect=0.2962;local_object_points=115,codex_blinded_proxy_v1,2026-07-10T06:52:59.278537+00:00
PV-0320,toilet --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/1d234024-e280-2b1a-8c28-2743fefed020_2/14_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0320.ply,physically_valid,high,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.1646;bbox_gap_norm=0.0036;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0105;subject_vertical_aspect=0.7421;local_object_points=289,codex_blinded_proxy_v1,2026-07-10T06:52:59.280261+00:00
PV-0321,doorframe --close by--> door,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0321.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.4364;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0157;local_vertical_gap_norm=-0.8989;subject_vertical_aspect=3.6800;local_object_points=278,codex_blinded_proxy_v1,2026-07-10T06:52:59.281433+00:00
PV-0322,heater --higher than--> window,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0322.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.8445;bbox_gap_norm=1.4768;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.8062;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.282902+00:00
PV-0323,sink --standing on--> floor,standing on,support_contact,local_dataset/qwen_vl_crops/full_validation/787ed58c-9d98-2c97-83b9-b48a609ace15_3/3_14/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0323.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.5038;bbox_gap_norm=0.3678;xy_overlap_ratio=0.4429;local_vertical_gap_norm=0.3188;subject_vertical_aspect=0.5079;local_object_points=45,codex_blinded_proxy_v1,2026-07-10T06:52:59.284182+00:00
PV-0324,plant --higher than--> floor,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/6bde6083-9162-246f-8c9c-e170212059b2_2/7_1/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0324.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=0.3082;bbox_gap_norm=0.0351;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0445;subject_vertical_aspect=1.7559;local_object_points=391,codex_blinded_proxy_v1,2026-07-10T06:52:59.286680+00:00
PV-0325,floor --close by--> lamp,close by,proximity,local_dataset/qwen_vl_crops/full_validation/10b17957-3938-2467-88a5-9e9254930dad_6/1_7/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0325.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.2134;bbox_gap_norm=0.1277;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.0206;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.289146+00:00
PV-0326,napkins --close by--> tv,close by,proximity,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0326.ply,physically_invalid,high,distance_inconsistent,True,codex_blinded_proxy:robust_bbox_gap_norm_ge_1.00;center_dz_norm=-0.1847;bbox_gap_norm=3.2396;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.7647;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.289938+00:00
PV-0327,floor --lower than--> table lamp,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0327.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=-0.4429;bbox_gap_norm=0.3074;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.5715;subject_vertical_aspect=0.0636;local_object_points=266,codex_blinded_proxy_v1,2026-07-10T06:52:59.291530+00:00
PV-0328,door --supported by--> wall,supported by,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0328.ply,physically_invalid,medium,contact_or_support_missing,True,codex_blinded_proxy:pair_or_vertical_separation;center_dz_norm=-0.4046;bbox_gap_norm=0.8481;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=2.1832;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.293852+00:00
PV-0329,floor --higher than--> sofa,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/4a9a43d2-7736-2874-874d-d0fad0570e19_6/1_22/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0329.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.1037;bbox_gap_norm=0.0000;xy_overlap_ratio=0.4856;local_vertical_gap_norm=-0.1853;subject_vertical_aspect=0.0357;local_object_points=1581,codex_blinded_proxy_v1,2026-07-10T06:52:59.296671+00:00
PV-0330,chair --standing on--> floor,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0330.ply,physically_valid,medium,standing_support_consistent,True,codex_blinded_proxy:support_contact_plus_vertical_pose;center_dz_norm=0.0991;bbox_gap_norm=0.0695;xy_overlap_ratio=1.0000;local_vertical_gap_norm=0.0752;subject_vertical_aspect=0.3242;local_object_points=76,codex_blinded_proxy_v1,2026-07-10T06:52:59.298350+00:00
PV-0331,wardrobe --higher than--> desk,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0331.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.1883;bbox_gap_norm=1.2737;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=1.6853;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.300076+00:00
PV-0332,cushion --close by--> armchair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/095821f9-e2c2-2de1-9707-8f735cd1c148_1/10_4/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0332.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=-0.0320;bbox_gap_norm=0.0000;xy_overlap_ratio=0.0173;local_vertical_gap_norm=-0.3074;subject_vertical_aspect=0.3317;local_object_points=15,codex_blinded_proxy_v1,2026-07-10T06:52:59.301736+00:00
PV-0333,floor --lower than--> pillow,lower than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/10b1792a-3938-2467-8b4e-a93da27a0985_5/1_37/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0333.ply,ambiguous,low,vertical_order_near_tie,True,codex_blinded_proxy:directed_center_height_margin_near_zero;center_dz_norm=-0.1733;bbox_gap_norm=0.1148;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.2115;subject_vertical_aspect=0.0243;local_object_points=184,codex_blinded_proxy_v1,2026-07-10T06:52:59.303244+00:00
PV-0334,wall --higher than--> sink,higher than,relative_vertical,local_dataset/qwen_vl_crops/full_validation/9766cbf5-6321-2e2f-8131-78c4e204635d_1/27_13/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0334.ply,physically_valid,medium,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.18;center_dz_norm=0.3615;bbox_gap_norm=0.0000;xy_overlap_ratio=0.2156;local_vertical_gap_norm=-0.3181;subject_vertical_aspect=3.8567;local_object_points=914,codex_blinded_proxy_v1,2026-07-10T06:52:59.304949+00:00
PV-0335,ceiling --higher than--> sink,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0335.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=1.3744;bbox_gap_norm=1.3035;xy_overlap_ratio=0.3473;local_vertical_gap_norm=1.3036;subject_vertical_aspect=0.0409;local_object_points=227,codex_blinded_proxy_v1,2026-07-10T06:52:59.305774+00:00
PV-0336,wall --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0336.ply,physically_invalid,medium,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.12;center_dz_norm=-0.3331;bbox_gap_norm=0.0652;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.9096;subject_vertical_aspect=1.7231;local_object_points=92,codex_blinded_proxy_v1,2026-07-10T06:52:59.307561+00:00
PV-0337,table --higher than--> ceiling,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0337.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-0.6161;bbox_gap_norm=0.5343;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.7195;subject_vertical_aspect=0.4300;local_object_points=81,codex_blinded_proxy_v1,2026-07-10T06:52:59.310049+00:00
PV-0338,pillow --standing on--> blanket,standing on,support_contact,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0338.ply,ambiguous,low,support_configuration_uncertain,True,codex_blinded_proxy:standing_contact_or_pose_uncertain;center_dz_norm=0.1469;bbox_gap_norm=0.1617;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.0186;subject_vertical_aspect=0.7440;local_object_points=11,codex_blinded_proxy_v1,2026-07-10T06:52:59.310784+00:00
PV-0339,ottoman --higher than--> cabinet,higher than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0339.ply,physically_invalid,high,vertical_order_inconsistent,True,codex_blinded_proxy:directed_center_height_reversed_le_-0.40;center_dz_norm=-1.3713;bbox_gap_norm=2.1787;xy_overlap_ratio=0.0000;local_vertical_gap_norm=None;subject_vertical_aspect=0.7596;local_object_points=0,codex_blinded_proxy_v1,2026-07-10T06:52:59.312201+00:00
PV-0340,floor --lower than--> curtain,lower than,relative_vertical,,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0340.ply,physically_valid,high,vertical_order_consistent,True,codex_blinded_proxy:directed_center_height_margin_ge_0.50;center_dz_norm=-0.5345;bbox_gap_norm=0.1027;xy_overlap_ratio=0.0000;local_vertical_gap_norm=-0.7920;subject_vertical_aspect=0.0404;local_object_points=1076,codex_blinded_proxy_v1,2026-07-10T06:52:59.314417+00:00
PV-0341,item --lying on--> sofa,lying on,support_contact,local_dataset/qwen_vl_crops/full_validation/4a9a43d2-7736-2874-874d-d0fad0570e19_6/74_22/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0341.ply,physically_valid,medium,lying_support_consistent,True,codex_blinded_proxy:support_contact_plus_flat_pose;center_dz_norm=0.0422;bbox_gap_norm=0.0000;xy_overlap_ratio=1.0000;local_vertical_gap_norm=-0.1052;subject_vertical_aspect=0.2196;local_object_points=121,codex_blinded_proxy_v1,2026-07-10T06:52:59.315869+00:00
PV-0342,wall --close by--> chair,close by,proximity,local_dataset/qwen_vl_crops/full_validation/c2d99341-1947-2fbf-817a-5aa9b44f724f_1/5_23/pair_view_000.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.png,local_dataset/h001_physical_validity_audit/frozen_v1/evidence/PV-0342.ply,physically_valid,high,distance_consistent,True,codex_blinded_proxy:robust_bbox_gap_norm_le_0.15;center_dz_norm=0.5733;bbox_gap_norm=0.0000;xy_overlap_ratio=0.6573;local_vertical_gap_norm=-0.2905;subject_vertical_aspect=0.7718;local_object_points=1468,codex_blinded_proxy_v1,2026-07-10T06:52:59.318187+00:00
